DOI;first_author;year;species;life_stage;exposure_route;exposure_media;media_ph;media_temp_mean;media_temp_min;media_temp_max;exposure_duration_days;exposure_duration_effectsize_days;recovery_duration;nominal_dose_mass;nominal_dose_mass_units;nominal_dose_particles;nominal_dose_particles_units;nominal_dose_altern_category;nominal_dose_altern_type;nominal_dose_altern_type_units;measured_dose_mass;measured_dose_mass_units;measured_dose_particles;measured_dose_particles_units;measured_dose_altern_category;measured_dose_altern_type;measured_dose_altern_type_units;chem_contamination_screened_y_n;particle_cleaning_y_n;solvent_rinse;background_cont_check_y_n;uptake_validated_y_n;uptake_validation_method;organisms_fed_y_n;food_dose;food_dose_unit;food_type;experiment_comment;endpoint;c_n_replicates;c_ind_per_replicate;c_n_individuals;c_mean;c_SD;c_SE;c_unit;t_n_replicates;t_ind_per_replicate;t_n_individuals;t_mean;t_SD;t_SE;t_unit;data_comment;manufacturer;polymer_type;shape;size_length_mm_nominal_mean;size_length_mm_nominal_SD;size_length_mm_nominal_min;size_length_mm_nominal_max;size_length_mm_measured_mean;size_length_mm_measured_SD;size_length_mm_measured_min;size_length_mm_measured_max;size_width_mm_nominal_mean;size_width_mm_nominal_SD;size_width_mm_nominal_min;size_width_mm_nominal_max;size_width_mm_measured_mean;size_width_mm_measured_SD;size_width_mm_measured_min;size_width_mm_measured_max;size_height_mm_nominal_mean;size_height_mm_nominal_SD;size_height_mm_nominal_min;size_height_mm_nominal_max;size_height_mm_measured_mean;size_height_mm_measured_SD;size_height_mm_measured_min;size_height_mm_measured_max;UV_weathered_y_n;UV_intensity;UV_intensity_unit;UV_weathered_duration;weathered_biofouled_y_n;weathered_biofouled_duration;chemically_weathered_y_n;chemically_wheathered_chemical;chemically_weathered_duration;particle_comment
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;7;0;100;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Superoxide Dismutase Activity;3;NA;NA;3.371212121;0.075757576;0.043738657;U/mg_protein;3;NA;NA;4.021464646;0.037878788;0.021869328;U/mg_protein;metaDigitise fig. 5a;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;7;0;250;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Superoxide Dismutase Activity;3;NA;NA;3.371212121;0.075757576;0.043738657;U/mg_protein;3;NA;NA;4.172979798;0.050505051;0.029159105;U/mg_protein;metaDigitise fig. 5a;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;7;0;500;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Superoxide Dismutase Activity;3;NA;NA;3.371212121;0.075757576;0.043738657;U/mg_protein;3;NA;NA;4.444444444;0.050505051;0.029159105;U/mg_protein;metaDigitise fig. 5a;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;7;0;1000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Superoxide Dismutase Activity;3;NA;NA;3.371212121;0.075757576;0.043738657;U/mg_protein;3;NA;NA;4.532828283;0.012626263;0.007289776;U/mg_protein;metaDigitise fig. 5a;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;7;0;1500;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Superoxide Dismutase Activity;3;NA;NA;3.371212121;0.075757576;0.043738657;U/mg_protein;3;NA;NA;4.558080808;0.018939394;0.010934664;U/mg_protein;metaDigitise fig. 5a;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;14;0;100;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Superoxide Dismutase Activity;3;NA;NA;3.285374196;0.02977796;0.017192313;U/mg_protein;3;NA;NA;3.330041135;0.009925987;0.005730771;U/mg_protein;metaDigitise fig. 5b;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;14;0;250;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Superoxide Dismutase Activity;3;NA;NA;3.285374196;0.02977796;0.017192313;U/mg_protein;3;NA;NA;3.339967122;0.01488898;0.008596156;U/mg_protein;metaDigitise fig. 5b;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;14;0;500;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Superoxide Dismutase Activity;3;NA;NA;3.285374196;0.02977796;0.017192313;U/mg_protein;3;NA;NA;3.399523041;0.004962993;0.002865385;U/mg_protein;metaDigitise fig. 5b;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;14;0;1000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Superoxide Dismutase Activity;3;NA;NA;3.285374196;0.02977796;0.017192313;U/mg_protein;3;NA;NA;3.632783724;0.034740953;0.020057698;U/mg_protein;metaDigitise fig. 5b;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;14;0;1500;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Superoxide Dismutase Activity;3;NA;NA;3.285374196;0.02977796;0.017192313;U/mg_protein;3;NA;NA;3.330041135;0.044666939;0.025788469;U/mg_protein;metaDigitise fig. 5b;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;21;0;100;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Superoxide Dismutase Activity;3;NA;NA;2.898470097;0.027816412;0.016059813;U/mg_protein;3;NA;NA;3.66620306;0.033379694;0.019271775;U/mg_protein;metaDigitise fig. 5c;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;21;0;250;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Superoxide Dismutase Activity;3;NA;NA;2.898470097;0.027816412;0.016059813;U/mg_protein;3;NA;NA;3.977746871;0.100139082;0.057815326;U/mg_protein;metaDigitise fig. 5c;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;21;0;500;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Superoxide Dismutase Activity;3;NA;NA;2.898470097;0.027816412;0.016059813;U/mg_protein;3;NA;NA;3.944367177;0.016689847;0.009635888;U/mg_protein;metaDigitise fig. 5c;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;21;0;1000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Superoxide Dismutase Activity;3;NA;NA;2.898470097;0.027816412;0.016059813;U/mg_protein;3;NA;NA;3.443671766;0.089012517;0.051391401;U/mg_protein;metaDigitise fig. 5c;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;21;0;1500;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Superoxide Dismutase Activity;3;NA;NA;2.898470097;0.027816412;0.016059813;U/mg_protein;3;NA;NA;3.471488178;0.038942976;0.022483738;U/mg_protein;metaDigitise fig. 5c;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;28;0;100;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Superoxide Dismutase Activity;3;NA;NA;2.59057072;0.044665012;0.025787357;U/mg_protein;3;NA;NA;3.096774194;0.064516129;0.037248404;U/mg_protein;metaDigitise fig. 5d;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;28;0;250;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Superoxide Dismutase Activity;3;NA;NA;2.59057072;0.044665012;0.025787357;U/mg_protein;3;NA;NA;3.290322581;0.024813896;0.014326309;U/mg_protein;metaDigitise fig. 5d;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;28;0;500;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Superoxide Dismutase Activity;3;NA;NA;2.59057072;0.044665012;0.025787357;U/mg_protein;3;NA;NA;3.508684864;0.039702233;0.022922095;U/mg_protein;metaDigitise fig. 5d;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;28;0;1000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Superoxide Dismutase Activity;3;NA;NA;2.59057072;0.044665012;0.025787357;U/mg_protein;3;NA;NA;3.46898263;0.014888337;0.008595786;U/mg_protein;metaDigitise fig. 5d;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;28;0;1500;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Superoxide Dismutase Activity;3;NA;NA;2.59057072;0.044665012;0.025787357;U/mg_protein;3;NA;NA;3.339950372;0.054590571;0.031517881;U/mg_protein;metaDigitise fig. 5d;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;7;0;100;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Malondialdehyde Concentration;3;NA;NA;0.699755501;0.074816626;0.043195399;nmol/min/mg_protein;3;NA;NA;0.789242054;0.070415648;0.040654493;nmol/min/mg_protein;metaDigitise fig. 6a;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;7;0;250;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Malondialdehyde Concentration;3;NA;NA;0.699755501;0.074816626;0.043195399;nmol/min/mg_protein;3;NA;NA;0.894865526;0.035207824;0.020327247;nmol/min/mg_protein;metaDigitise fig. 6a;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;7;0;500;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Malondialdehyde Concentration;3;NA;NA;0.699755501;0.074816626;0.043195399;nmol/min/mg_protein;3;NA;NA;0.938875306;0.032273839;0.018633309;nmol/min/mg_protein;metaDigitise fig. 6a;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;7;0;1000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Malondialdehyde Concentration;3;NA;NA;0.699755501;0.074816626;0.043195399;nmol/min/mg_protein;3;NA;NA;1.028361858;0.013202934;0.007622717;nmol/min/mg_protein;metaDigitise fig. 6a;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;7;0;1500;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Malondialdehyde Concentration;3;NA;NA;0.699755501;0.074816626;0.043195399;nmol/min/mg_protein;3;NA;NA;1.041564792;0.020537897;0.011857561;nmol/min/mg_protein;metaDigitise fig. 6a;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;14;0;100;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Malondialdehyde Concentration;3;NA;NA;0.686806412;0.041923551;0.024204574;nmol/min/mg_protein;3;NA;NA;0.757090012;0.072749692;0.042002054;nmol/min/mg_protein;metaDigitise fig. 6b;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;14;0;250;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Malondialdehyde Concentration;3;NA;NA;0.686806412;0.041923551;0.024204574;nmol/min/mg_protein;3;NA;NA;0.856966708;0.051787916;0.029899767;nmol/min/mg_protein;metaDigitise fig. 6b;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;14;0;500;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Malondialdehyde Concentration;3;NA;NA;0.686806412;0.041923551;0.024204574;nmol/min/mg_protein;3;NA;NA;0.844636252;0.041923551;0.024204574;nmol/min/mg_protein;metaDigitise fig. 6b;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;14;0;1000;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Malondialdehyde Concentration;3;NA;NA;0.686806412;0.041923551;0.024204574;nmol/min/mg_protein;3;NA;NA;0.859432799;0.066584464;0.038442558;nmol/min/mg_protein;metaDigitise fig. 6b;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;14;0;1500;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Malondialdehyde Concentration;3;NA;NA;0.686806412;0.041923551;0.024204574;nmol/min/mg_protein;3;NA;NA;0.866831073;0.040690506;0.023492674;nmol/min/mg_protein;metaDigitise fig. 6b;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;21;0;100;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Malondialdehyde Concentration;3;NA;NA;0.710843373;0.09772423;0.056421111;nmol/min/mg_protein;3;NA;NA;0.876840696;0.116465863;0.067241598;nmol/min/mg_protein;metaDigitise fig. 6c;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
10.1016/j.envint.2022.107158;Liu;2022;Eisenia fetida;adult;sediment;Agricultural soil;7.9;25;NA;NA;28;21;0;250;mg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;yes;methanol;no;yes;casts were observed;no;NA;NA;NA;soil: soil gathered from Shaanxi province of China (34?17?N, 108?01?E);Malondialdehyde Concentration;3;NA;NA;0.710843373;0.09772423;0.056421111;nmol/min/mg_protein;3;NA;NA;0.898259705;0.021419009;0.012366271;nmol/min/mg_protein;metaDigitise fig. 6c;Dongguan Tesulang Chemical Co., Ltd;PS;bead;NA;NA;NA;NA;0.02465;0.0052;0.01;0.055;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;NA;NA;NA;no;NA;no;NA;NA;
