DOI;first_author;year;species;life_stage;exposure_route;exposure_media;media_ph;media_temp_mean;media_temp_min;media_temp_max;exposure_duration_days;exposure_duration_effectsize_days;recovery_duration;nominal_dose_mass;nominal_dose_mass_units;nominal_dose_altern_category;nominal_dose_altern_type;nominal_dose_altern_type_units;measured_dose_mass;measured_dose_mass_units;measured_dose_altern_category;measured_dose_altern_type;measured_dose_altern_type_units;chem_added;nominal_chem_dose;nominal_chem_dose_units;chem_contamination_screened_y_n;background_cont_check_y_n;uptake_validated_y_n;uptake_validation_method;organisms_fed_y_n;food_dose;food_dose_unit;food_type;experiment_comment;endpoint;c_n_replicates;c_ind_per_replicate;c_n_individuals;c_mean;c_SD;c_SE;c_unit;t_n_replicates;t_ind_per_replicate;t_n_individuals;t_mean;t_SD;t_SE;t_unit;data_comment;manufacturer;neonic
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;30;0;NA;NA;NA;NA;NA;< 1.69;µg/L;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Catalase Activity;3;1;3;941398.8658;34026.46503;19645.18874;U/g_protein;3;1;3;930056.7108;86956.52174;50204.37123;U/g_protein;metaDigitise fig. 5a;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;45;0;NA;NA;NA;NA;NA;< 1.69;µg/L;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Catalase Activity;3;1;3;1077504.726;189035.9168;109139.9375;U/g_protein;3;1;3;1372400.756;75614.36673;43655.97499;U/g_protein;metaDigitise fig. 5a;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;15;0;NA;NA;NA;NA;NA;< 1.69;µg/L;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Catalase Activity;3;1;3;899810.9641;143667.2968;82946.35247;U/g_protein;3;1;3;1013232.514;147448.0151;85129.15122;U/g_protein;metaDigitise fig. 5a;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;30;0;NA;NA;NA;NA;NA;< 1.69;µg/L;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Catalase Activity;3;1;3;941398.8658;34026.46503;19645.18874;U/g_protein;3;1;3;763705.104;260869.5652;150613.1137;U/g_protein;metaDigitise fig. 5a;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;45;0;NA;NA;NA;NA;NA;< 1.69;µg/L;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Catalase Activity;3;1;3;1077504.726;189035.9168;109139.9375;U/g_protein;3;1;3;1028355.388;71833.64839;41473.17624;U/g_protein;metaDigitise fig. 5a;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;15;0;0.525;mg/kg;NA;NA;NA;0.6965;mg/kg;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Glutathione S-Transferase Activity;3;1;3;1672.509225;96.86346863;55.92414969;U/g_protein;3;1;3;2072.878229;213.099631;123.0331293;U/g_protein;metaDigitise fig. 5b;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;30;0;0.525;mg/kg;NA;NA;NA;0.6965;mg/kg;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Glutathione S-Transferase Activity;3;1;3;962.1771218;445.5719557;257.2510886;U/g_protein;3;1;3;1317.343173;555.3505535;320.6317916;U/g_protein;metaDigitise fig. 5b;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;45;0;0.525;mg/kg;NA;NA;NA;0.6965;mg/kg;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Glutathione S-Transferase Activity;3;1;3;2156.826568;626.3837638;361.6428347;U/g_protein;3;1;3;2499.077491;464.9446494;268.4359185;U/g_protein;metaDigitise fig. 5b;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;15;0;NA;NA;NA;NA;NA;0.1435;mg/kg;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Glutathione S-Transferase Activity;3;1;3;1672.509225;96.86346863;55.92414969;U/g_protein;3;1;3;2092.250923;613.4686347;354.1862814;U/g_protein;metaDigitise fig. 5b;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;30;0;NA;NA;NA;NA;NA;0.1435;mg/kg;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Glutathione S-Transferase Activity;3;1;3;962.1771218;445.5719557;257.2510886;U/g_protein;3;1;3;787.8228782;122.6937269;70.83725628;U/g_protein;metaDigitise fig. 5b;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;45;0;NA;NA;NA;NA;NA;0.1435;mg/kg;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Glutathione S-Transferase Activity;3;1;3;2156.826568;626.3837638;361.6428347;U/g_protein;3;1;3;1963.099631;813.6531365;469.7628574;U/g_protein;metaDigitise fig. 5b;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;15;0;NA;NA;NA;NA;NA;< 1.69;µg/L;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Glutathione S-Transferase Activity;3;1;3;1672.509225;96.86346863;55.92414969;U/g_protein;3;1;3;1814.575646;813.6531365;469.7628574;U/g_protein;metaDigitise fig. 5b;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;30;0;NA;NA;NA;NA;NA;< 1.69;µg/L;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Glutathione S-Transferase Activity;3;1;3;962.1771218;445.5719557;257.2510886;U/g_protein;3;1;3;1724.169742;103.3210332;59.65242634;U/g_protein;metaDigitise fig. 5b;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;45;0;NA;NA;NA;NA;NA;< 1.69;µg/L;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Glutathione S-Transferase Activity;3;1;3;2156.826568;626.3837638;361.6428347;U/g_protein;3;1;3;1988.929889;316.4206642;182.6855557;U/g_protein;metaDigitise fig. 5b;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;15;0;NA;NA;NA;NA;NA;< 1.69;µg/L;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Glutathione S-Transferase Activity;3;1;3;1672.509225;96.86346863;55.92414969;U/g_protein;3;1;3;1485.239852;193.7269373;111.8482994;U/g_protein;metaDigitise fig. 5b;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;30;0;NA;NA;NA;NA;NA;< 1.69;µg/L;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Glutathione S-Transferase Activity;3;1;3;962.1771218;445.5719557;257.2510886;U/g_protein;3;1;3;1575.645756;393.9114391;227.4248754;U/g_protein;metaDigitise fig. 5b;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;45;0;NA;NA;NA;NA;NA;< 1.69;µg/L;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Glutathione S-Transferase Activity;3;1;3;2156.826568;626.3837638;361.6428347;U/g_protein;3;1;3;2389.298893;787.8228782;454.8497508;U/g_protein;metaDigitise fig. 5b;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;15;0;0.525;mg/kg;NA;NA;NA;0.6965;mg/kg;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Glutathione Concentration;3;1;3;0.52398524;0.094095941;0.054326317;µmol/g_protein;3;1;3;0.599630996;0.143911439;0.083087308;µmol/g_protein;metaDigitise fig. 5c;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;30;0;0.525;mg/kg;NA;NA;NA;0.6965;mg/kg;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Glutathione Concentration;3;1;3;0.741697417;0.186346863;0.107587412;µmol/g_protein;3;1;3;0.675276753;0.108856089;0.062848092;µmol/g_protein;metaDigitise fig. 5c;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;45;0;0.525;mg/kg;NA;NA;NA;0.6965;mg/kg;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Glutathione Concentration;3;1;3;0.619926199;0.086715867;0.050065429;µmol/g_protein;3;1;3;0.712177122;0.101476015;0.058587204;µmol/g_protein;metaDigitise fig. 5c;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;15;0;NA;NA;NA;NA;NA;0.1435;mg/kg;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Glutathione Concentration;3;1;3;0.52398524;0.094095941;0.054326317;µmol/g_protein;3;1;3;0.640221402;0.040590406;0.023434882;µmol/g_protein;metaDigitise fig. 5c;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;30;0;NA;NA;NA;NA;NA;0.1435;mg/kg;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Glutathione Concentration;3;1;3;0.741697417;0.186346863;0.107587412;µmol/g_protein;3;1;3;0.625461255;0.068265683;0.03941321;µmol/g_protein;metaDigitise fig. 5c;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;45;0;NA;NA;NA;NA;NA;0.1435;mg/kg;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Glutathione Concentration;3;1;3;0.619926199;0.086715867;0.050065429;µmol/g_protein;3;1;3;0.608856089;0.046125461;0.026630547;µmol/g_protein;metaDigitise fig. 5c;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;15;0;NA;NA;NA;NA;NA;< 1.69;µg/L;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Glutathione Concentration;3;1;3;0.52398524;0.094095941;0.054326317;µmol/g_protein;3;1;3;0.653136531;0.147601476;0.085217752;µmol/g_protein;metaDigitise fig. 5c;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;30;0;NA;NA;NA;NA;NA;< 1.69;µg/L;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Glutathione Concentration;3;1;3;0.741697417;0.186346863;0.107587412;µmol/g_protein;3;1;3;0.514760148;0.145756458;0.08415253;µmol/g_protein;metaDigitise fig. 5c;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;45;0;NA;NA;NA;NA;NA;< 1.69;µg/L;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Glutathione Concentration;3;1;3;0.619926199;0.086715867;0.050065429;µmol/g_protein;3;1;3;0.629151292;0.077490775;0.04473932;µmol/g_protein;metaDigitise fig. 5c;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;15;0;NA;NA;NA;NA;NA;< 1.69;µg/L;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Glutathione Concentration;3;1;3;0.52398524;0.094095941;0.054326317;µmol/g_protein;3;1;3;0.798892989;0.012915129;0.007456553;µmol/g_protein;metaDigitise fig. 5c;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;30;0;NA;NA;NA;NA;NA;< 1.69;µg/L;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Glutathione Concentration;3;1;3;0.741697417;0.186346863;0.107587412;µmol/g_protein;3;1;3;0.594095941;0.07195572;0.041543654;µmol/g_protein;metaDigitise fig. 5c;Sigma-Aldrich;Acetamiprid
10.1016/j.scitotenv.2023.167271;De Araujo;2024;Eisenia andrei;adult;sediment;Oxisoil;5.7;20;18;22;45;45;0;NA;NA;NA;NA;NA;< 1.69;µg/L;NA;NA;NA;NA;NA;NA;no;no;no;no;yes;0.5;g/worm;dried cattle manure;"Soil: organic matter 8.3 g/kg; pH 5.7; sand content 605.5 g/kg, silt 106.7 g/kg, clay 287.7 g/kg; purchased from Serop ?edica; dose was calculated as 3 mg/L*35 ml/200 g soil";Glutathione Concentration;3;1;3;0.619926199;0.086715867;0.050065429;µmol/g_protein;3;1;3;0.653136531;0.097785978;0.056456761;µmol/g_protein;metaDigitise fig. 5c;Sigma-Aldrich;Acetamiprid
10.1007/s00128-023-03731-7;Elango;2023;Perionyx excavatus;adult;sediment;OECD soil;6;20;18;22;28;7;0;25;µg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 10% sphagnum peat (finely ground powder), 20% kaolin clay and 70% sand (grade 70, particle size 0.1–0.3 mm);Reactive Oxygen Species Production;3;NA;NA;210.4697987;1.073825503;0.619973443;fluorescence/mg_protein;3;NA;NA;214.2281879;2.147651007;1.239946887;fluorescence/mg_protein;metaDigitise fig. 3;Sigma-Aldrich;Acetamiprid
10.1007/s00128-023-03731-7;Elango;2023;Perionyx excavatus;adult;sediment;OECD soil;6;20;18;22;28;7;0;50;µg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 10% sphagnum peat (finely ground powder), 20% kaolin clay and 70% sand (grade 70, particle size 0.1–0.3 mm);Reactive Oxygen Species Production;3;NA;NA;210.4697987;1.073825503;0.619973443;fluorescence/mg_protein;3;NA;NA;221.2080537;2.147651007;1.239946887;fluorescence/mg_protein;metaDigitise fig. 3;Sigma-Aldrich;Acetamiprid
10.1007/s00128-023-03731-7;Elango;2023;Perionyx excavatus;adult;sediment;OECD soil;6;20;18;22;28;7;0;100;µg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 10% sphagnum peat (finely ground powder), 20% kaolin clay and 70% sand (grade 70, particle size 0.1–0.3 mm);Reactive Oxygen Species Production;3;NA;NA;210.4697987;1.073825503;0.619973443;fluorescence/mg_protein;3;NA;NA;227.114094;2.147651007;1.239946887;fluorescence/mg_protein;metaDigitise fig. 3;Sigma-Aldrich;Acetamiprid
10.1007/s00128-023-03731-7;Elango;2023;Perionyx excavatus;adult;sediment;OECD soil;6;20;18;22;28;7;0;200;µg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 10% sphagnum peat (finely ground powder), 20% kaolin clay and 70% sand (grade 70, particle size 0.1–0.3 mm);Reactive Oxygen Species Production;3;NA;NA;210.4697987;1.073825503;0.619973443;fluorescence/mg_protein;3;NA;NA;235.704698;2.147651007;1.239946887;fluorescence/mg_protein;metaDigitise fig. 3;Sigma-Aldrich;Acetamiprid
10.1007/s00128-023-03731-7;Elango;2023;Perionyx excavatus;adult;sediment;OECD soil;6;20;18;22;28;14;0;25;µg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 10% sphagnum peat (finely ground powder), 20% kaolin clay and 70% sand (grade 70, particle size 0.1–0.3 mm);Reactive Oxygen Species Production;3;NA;NA;220.1342282;2.147651007;1.239946887;fluorescence/mg_protein;3;NA;NA;250.2013423;2.147651007;1.239946887;fluorescence/mg_protein;metaDigitise fig. 3;Sigma-Aldrich;Acetamiprid
10.1007/s00128-023-03731-7;Elango;2023;Perionyx excavatus;adult;sediment;OECD soil;6;20;18;22;28;14;0;50;µg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 10% sphagnum peat (finely ground powder), 20% kaolin clay and 70% sand (grade 70, particle size 0.1–0.3 mm);Reactive Oxygen Species Production;3;NA;NA;220.1342282;2.147651007;1.239946887;fluorescence/mg_protein;3;NA;NA;275.4362416;1.610738255;0.929960165;fluorescence/mg_protein;metaDigitise fig. 3;Sigma-Aldrich;Acetamiprid
10.1007/s00128-023-03731-7;Elango;2023;Perionyx excavatus;adult;sediment;OECD soil;6;20;18;22;28;14;0;100;µg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 10% sphagnum peat (finely ground powder), 20% kaolin clay and 70% sand (grade 70, particle size 0.1–0.3 mm);Reactive Oxygen Species Production;3;NA;NA;220.1342282;2.147651007;1.239946887;fluorescence/mg_protein;3;NA;NA;289.3959732;3.22147651;1.85992033;fluorescence/mg_protein;metaDigitise fig. 3;Sigma-Aldrich;Acetamiprid
10.1007/s00128-023-03731-7;Elango;2023;Perionyx excavatus;adult;sediment;OECD soil;6;20;18;22;28;14;0;200;µg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 10% sphagnum peat (finely ground powder), 20% kaolin clay and 70% sand (grade 70, particle size 0.1–0.3 mm);Reactive Oxygen Species Production;3;NA;NA;220.1342282;2.147651007;1.239946887;fluorescence/mg_protein;3;NA;NA;307.6510067;2.147651007;1.239946887;fluorescence/mg_protein;metaDigitise fig. 3;Sigma-Aldrich;Acetamiprid
10.1007/s00128-023-03731-7;Elango;2023;Perionyx excavatus;adult;sediment;OECD soil;6;20;18;22;28;21;0;25;µg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 10% sphagnum peat (finely ground powder), 20% kaolin clay and 70% sand (grade 70, particle size 0.1–0.3 mm);Reactive Oxygen Species Production;3;NA;NA;213.6912752;1.073825503;0.619973443;fluorescence/mg_protein;3;NA;NA;245.9060403;3.22147651;1.85992033;fluorescence/mg_protein;metaDigitise fig. 3;Sigma-Aldrich;Acetamiprid
10.1007/s00128-023-03731-7;Elango;2023;Perionyx excavatus;adult;sediment;OECD soil;6;20;18;22;28;21;0;50;µg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 10% sphagnum peat (finely ground powder), 20% kaolin clay and 70% sand (grade 70, particle size 0.1–0.3 mm);Reactive Oxygen Species Production;3;NA;NA;213.6912752;1.073825503;0.619973443;fluorescence/mg_protein;3;NA;NA;266.8456376;2.684563758;1.549933609;fluorescence/mg_protein;metaDigitise fig. 3;Sigma-Aldrich;Acetamiprid
10.1007/s00128-023-03731-7;Elango;2023;Perionyx excavatus;adult;sediment;OECD soil;6;20;18;22;28;21;0;100;µg/kg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;no;no;no;no;no;NA;NA;NA;Soil: 10% sphagnum peat (finely ground powder), 20% kaolin clay and 70% sand (grade 70, particle size 0.1–0.3 mm);Reactive Oxygen Species Production;3;NA;NA;213.6912752;1.073825503;0.619973443;fluorescence/mg_protein;3;NA;NA;285.1006711;3.22147651;1.85992033;fluorescence/mg_protein;metaDigitise fig. 3;Sigma-Aldrich;Acetamiprid
